reservation_id,renter_user_id,host_user_id,listing_id,created_at,approved_at,successful_payment_collected_at,hex_08_id,dma
192,6789,454,876,2023-01-02 08:42:00.308203,2023-01-03 06:51:48.396983,2023-01-03 07:09:44.047443,c040744b45c75140,Houston
193,733,458,560,2023-03-08 18:58:21.634653,2023-03-09 06:13:05.881782,2023-03-09 06:30:31.394241,59992cd6a9e642e6,San Francisco
194,134,338,140,2023-09-27 19:42:19.453112,2023-09-28 12:33:00.725938,2023-09-28 12:53:53.921044,7036fa1992fc1082,New York
195,6502,369,533,2023-01-17 12:07:03.109397,2023-01-17 18:32:09.644790,2023-01-17 18:48:09.238322,d85d1773f18f2ea7,Dallas-Ft. Worth
196,8168,384,19,2023-07-03 16:05:19.407297,2023-07-04 06:22:53.188354,2023-07-04 06:28:17.417560,ddba4cd83a2fffc4,New York
197,6317,368,116,2023-06-27 22:47:47.980271,2023-06-28 11:20:37.163218,2023-06-28 11:40:18.396137,9f26aadee2724a54,Philadelphia
198,6240,239,209,2023-01-30 08:56:43.004201,2023-01-31 04:28:56.309411,2023-01-31 04:50:00.579103,40a640b9ef6a4a3b,Atlanta
199,2025,454,868,2023-04-11 23:11:28.507188,2023-04-12 17:07:05.901459,2023-04-12 17:28:35.329774,f0958b6114aeb2d4,Philadelphia
200,2044,412,869,2023-04-14 14:21:23.107759,2023-04-14 22:53:00.820511,2023-04-14 23:01:15.561034,d0830b75bc7df5a2,New York
201,2143,46,484,2023-01-12 03:07:35.931686,2023-01-12 14:44:09.704253,2023-01-12 15:06:55.495964,0b871a2ee2449f52,New York
202,6010,348,628,2023-04-29 21:05:28.460902,2023-04-30 11:10:20.823602,2023-04-30 11:25:22.405485,59c0f48dabbc85bf,Boston
203,366,184,832,2023-11-28 11:08:45.972943,2023-11-29 11:03:10.606969,2023-11-29 11:21:22.939270,e473d5eb1a4da26b,Philadelphia
204,2956,111,124,2023-09-21 21:46:21.271326,2023-09-22 03:29:30.362006,2023-09-22 03:52:17.518679,a87f493c7453a23e,Dallas-Ft. Worth
205,2873,159,628,2023-12-14 19:44:56.759491,,,009ba3bd4c135c76,Dallas-Ft. Worth
206,3345,280,770,2023-08-08 02:56:47.047353,2023-08-08 11:12:10.118405,2023-08-08 11:40:58.664454,cc654fdd3ea81381,San Francisco
207,7878,369,672,2023-04-21 14:41:06.096063,2023-04-22 04:34:42.280240,2023-04-22 04:53:14.408500,970c53c75f939b0c,Atlanta
208,8589,291,648,2023-02-20 20:13:23.890650,2023-02-20 23:06:18.181908,2023-02-20 23:26:38.690360,2e0553a3a6634813,Los Angeles
209,6671,410,811,2023-07-16 22:52:28.937805,2023-07-17 00:15:49.613717,2023-07-17 00:40:14.034520,e17819ced056f311,San Francisco
210,4070,469,228,2023-03-15 07:30:25.058006,2023-03-16 00:25:50.993711,2023-03-16 00:44:06.849049,5215eef3c15beae4,Los Angeles
211,5314,124,443,2023-06-06 22:26:26.204524,2023-06-07 05:38:52.991442,2023-06-07 06:08:08.700100,cf6b380467086443,Boston
212,5582,284,616,2023-11-23 05:47:21.359140,,,7fb3226004d924e1,Chicago
213,2945,143,801,2023-09-19 23:40:55.810139,,,170d2dacfb73747f,Los Angeles
214,7414,137,146,2023-04-20 05:59:49.262509,2023-04-21 05:43:01.562333,2023-04-21 06:06:25.994275,aa7bbb3b3d1a9a91,New York
215,6331,470,442,2023-01-06 05:52:21.987990,2023-01-06 15:12:51.065334,2023-01-06 15:26:26.295867,40dd4b3f5ed00eb0,New York
216,8156,23,249,2023-10-29 20:53:15.980812,2023-10-30 19:35:54.597021,2023-10-30 20:05:39.066118,ad1132a3383d7b5e,Dallas-Ft. Worth
217,6155,500,318,2023-01-07 06:12:08.800120,2023-01-07 07:26:54.225284,2023-01-07 07:46:19.786915,3517aa56713ca14d,Dallas-Ft. Worth
218,544,434,557,2023-04-14 00:34:03.437216,2023-04-14 16:08:06.409799,2023-04-14 16:24:43.503335,a0e00f44665f2d8b,Houston
219,1419,436,146,2023-03-11 02:45:07.142385,2023-03-12 02:19:35.513375,2023-03-12 02:30:53.061703,d6558139c38b6a2b,Boston
220,8656,86,198,2023-08-26 13:22:51.850578,2023-08-26 22:36:45.434988,2023-08-26 22:43:09.617283,0119859d38bb8b22,New York
221,3458,242,540,2023-04-17 17:50:46.839555,2023-04-18 07:56:03.031188,2023-04-18 08:17:44.837643,91defe107830a428,Atlanta
222,2518,303,811,2023-08-16 06:22:31.015032,2023-08-17 01:09:38.607998,2023-08-17 01:28:33.192300,8a34b9dba7b2be33,Los Angeles
223,8752,454,855,2023-09-28 11:41:01.605101,2023-09-29 07:52:01.704952,2023-09-29 08:14:55.938038,d2926b7f02d26b1e,Atlanta
224,5242,458,848,2023-05-29 00:52:14.336721,2023-05-29 19:18:16.781067,2023-05-29 19:28:27.227305,516cf21b45205c4a,Los Angeles
225,7217,187,655,2023-04-07 20:20:09.586064,2023-04-08 08:12:07.521697,2023-04-08 08:29:21.080838,3745aefa7e64959f,New York
226,4218,169,756,2023-11-24 01:46:11.037598,2023-11-24 04:13:42.943438,2023-11-24 04:30:27.428040,d86efecd4b550997,Washington DC
227,8447,440,472,2023-04-26 18:40:52.117040,2023-04-26 20:31:59.037268,2023-04-26 20:51:41.272142,b4ff1145124e657c,Atlanta
228,2192,54,215,2023-09-01 05:55:22.177989,2023-09-01 20:55:27.490377,2023-09-01 21:03:14.013903,85cf3330d9094408,Philadelphia
229,886,193,986,2023-10-24 21:53:32.289453,2023-10-25 01:16:50.137792,2023-10-25 01:34:47.733067,7f7a72c24a428c6c,Boston
230,2051,278,296,2023-06-08 09:14:58.959121,2023-06-08 10:17:09.622716,2023-06-08 10:23:11.729463,7f11deb84d8a3ac2,Chicago
231,6562,453,852,2023-11-29 07:31:03.797821,2023-11-29 15:52:27.478212,2023-11-29 15:59:11.437556,693edeb416cca0eb,Washington DC
232,3761,195,690,2023-05-10 13:16:10.437760,2023-05-10 19:00:51.924773,2023-05-10 19:15:23.451101,c28cf82fe72b0407,San Francisco
233,3813,189,241,2023-12-04 15:14:47.000816,2023-12-05 00:36:27.214139,2023-12-05 00:58:17.883679,868c8e3d844c3319,San Francisco
234,6288,142,750,2023-04-09 23:42:24.892522,2023-04-10 01:28:22.935544,2023-04-10 01:53:26.115723,d51d4cf61b6be750,Dallas-Ft. Worth
235,3226,210,427,2023-03-14 08:03:39.745870,2023-03-15 02:46:44.792236,2023-03-15 02:57:33.221977,d04dbd7c696f6d22,Houston
236,1847,40,970,2023-12-26 08:25:27.630834,2023-12-27 07:43:14.001870,2023-12-27 07:55:28.646135,8fe06f937c40e15d,Dallas-Ft. Worth
237,1503,279,84,2023-01-04 23:02:57.465913,2023-01-05 22:07:14.017179,2023-01-05 22:31:08.617971,b6dd2749713b702e,Boston
238,8305,236,802,2023-04-08 00:45:12.533333,2023-04-08 18:44:48.351706,2023-04-08 18:54:51.579921,e3547ec80dd67361,Chicago
239,1079,231,105,2023-04-22 22:21:32.218129,2023-04-23 01:56:36.745963,2023-04-23 02:03:34.186300,1f26483ce2112b7c,Chicago
240,5650,440,391,2023-11-28 04:42:21.286106,2023-11-28 06:11:12.268926,2023-11-28 06:32:03.926075,878e134b29bbab77,Washington DC
241,4699,386,764,2023-06-25 18:56:07.869159,2023-06-26 15:14:25.275972,2023-06-26 15:21:26.432172,6db5ee9aaeab43dc,Atlanta
242,6023,157,325,2023-10-25 09:28:38.908466,2023-10-25 10:58:44.577647,2023-10-25 11:05:51.302921,5e45841074c846eb,Chicago
243,5462,77,925,2023-06-27 17:02:12.716249,2023-06-28 06:16:27.147392,2023-06-28 06:38:43.678631,3f99085cb5abcf22,Houston
244,4040,386,342,2023-09-21 14:12:58.336925,2023-09-21 17:02:47.647220,2023-09-21 17:15:50.514129,23fd399733b995e0,Dallas-Ft. Worth
245,6002,84,785,2023-05-06 23:51:18.330690,2023-05-07 11:16:28.817255,2023-05-07 11:35:42.440213,958ec77ef75482d7,Chicago
246,1095,464,854,2023-03-12 23:52:44.331781,2023-03-13 23:07:59.275926,2023-03-13 23:23:01.605546,17bbaca5a8ca4726,New York
247,5913,339,457,2023-12-20 05:26:45.501776,2023-12-21 02:03:49.323909,2023-12-21 02:17:56.887924,39a1990586ce35c0,Washington DC
248,388,210,300,2023-04-06 18:56:48.949434,2023-04-07 10:06:06.612729,2023-04-07 10:28:42.902308,e9d14eca020bff99,Atlanta
249,5889,244,185,2023-03-03 12:58:30.984151,2023-03-03 23:20:24.439192,2023-03-03 23:37:41.959582,0836b35edbaf6880,Los Angeles
250,857,413,536,2023-06-16 08:33:40.972321,2023-06-16 16:22:02.431807,2023-06-16 16:30:57.218413,1bd2407db9a78d7a,Philadelphia
251,8351,186,50,2023-08-13 00:02:22.824436,2023-08-13 20:02:00.532731,2023-08-13 20:28:29.469209,9a158489c4b485ff,Dallas-Ft. Worth
252,5538,480,940,2023-04-19 06:55:11.390988,2023-04-19 20:15:36.660002,2023-04-19 20:27:15.324418,bea1fa9fbf2be3e0,Atlanta
253,8200,160,719,2023-06-06 14:31:54.925825,2023-06-07 04:18:47.362563,2023-06-07 04:40:44.156852,39caded35033e6eb,Washington DC
254,3734,13,37,2023-09-25 02:48:34.782587,2023-09-25 08:35:38.027544,2023-09-25 08:43:51.228395,349675adc19fc628,Houston
255,5919,279,448,2023-10-10 06:48:19.420217,2023-10-10 20:35:58.183728,2023-10-10 21:01:46.507964,7704974c6aa596ca,San Francisco
256,1479,250,927,2023-08-06 21:49:38.037008,2023-08-07 08:42:15.331805,2023-08-07 09:00:24.776223,ee176fca08311f0e,Houston
257,3600,186,179,2023-11-11 05:53:25.310013,2023-11-11 20:11:01.563731,2023-11-11 20:26:27.109979,b0d4532d1506c9f9,Houston
258,5685,353,559,2023-06-03 20:23:38.614881,2023-06-04 02:08:59.263415,2023-06-04 02:34:31.890569,18d094cfc4e2262b,Los Angeles
259,4192,44,525,2023-09-16 09:14:17.866071,2023-09-16 15:53:56.504967,2023-09-16 16:22:18.329484,46d1eb976d0ae7dc,New York
260,7774,190,846,2023-02-18 01:49:15.000608,2023-02-18 15:34:06.551132,2023-02-18 15:42:20.500914,294651026f800152,Dallas-Ft. Worth
261,3599,47,658,2023-01-15 18:52:06.210164,2023-01-16 14:54:38.401402,2023-01-16 15:08:05.971206,263cba7575f08b0f,Chicago
262,1749,286,231,2023-11-24 17:05:29.566473,2023-11-24 18:18:17.256764,2023-11-24 18:42:19.457538,5ecc6773b9578f2a,Dallas-Ft. Worth
263,899,272,986,2023-01-07 21:36:52.865560,2023-01-08 16:22:52.928318,2023-01-08 16:27:53.885592,5a0dc595508f67b9,Philadelphia
264,4809,31,208,2023-05-14 17:08:28.284943,2023-05-15 04:33:56.897750,2023-05-15 04:55:12.238732,be928b8eaf7cf52c,Chicago
265,2919,34,488,2023-07-22 00:03:33.557559,2023-07-22 05:15:31.289403,2023-07-22 05:41:25.989058,8ee2a43660456f84,Chicago
266,3881,122,659,2023-12-15 03:08:20.203545,2023-12-15 06:38:25.901745,2023-12-15 07:02:35.999713,6977c0359675ec8f,Philadelphia
267,6681,67,896,2023-11-14 20:14:19.008612,2023-11-15 06:17:39.056904,2023-11-15 06:26:02.315981,c128f96518f8514e,Atlanta
268,3586,92,113,2023-01-17 13:34:29.877284,2023-01-17 15:25:13.920963,2023-01-17 15:39:03.279604,861463f02fa14dbc,Washington DC
269,899,8,346,2023-02-21 14:39:39.148479,2023-02-22 01:26:18.282165,2023-02-22 01:52:52.436385,4cb2af8b931dadf2,Philadelphia
270,8317,481,115,2023-08-25 06:45:10.001027,2023-08-25 22:18:37.948146,2023-08-25 22:29:45.798536,ac57a9a4b63dfc86,New York
271,6257,14,685,2023-07-22 23:19:29.745552,2023-07-23 21:43:02.892834,2023-07-23 21:48:05.168013,90e0fee52b4ad2c5,Atlanta
272,5326,226,886,2023-05-19 21:42:44.588150,2023-05-20 08:27:11.063775,2023-05-20 08:46:53.744143,d3aa62484658606d,Boston
273,388,44,622,2023-03-02 17:01:51.928338,2023-03-02 20:30:00.880187,2023-03-02 20:37:36.220165,5109f4975d7e31c0,Los Angeles
274,733,117,579,2023-02-04 17:27:02.692125,2023-02-04 20:02:09.022575,2023-02-04 20:16:21.039595,a532ba8b4018793a,Los Angeles
275,4853,439,604,2023-06-08 09:28:49.306009,2023-06-09 07:37:33.818352,2023-06-09 07:52:45.811063,f92c5769a385c15e,Atlanta
276,6966,239,924,2023-10-23 12:50:31.929478,2023-10-23 16:07:03.829015,2023-10-23 16:33:44.768121,b9969df7f4c59a5b,San Francisco
277,516,246,972,2023-04-09 07:45:28.606395,2023-04-09 19:45:26.454953,2023-04-09 20:14:34.641106,394f27e2bc21f3e6,Philadelphia
278,1921,216,315,2023-11-01 11:10:29.173984,2023-11-01 19:42:27.956435,2023-11-01 20:04:42.384112,7c809dd162283623,Philadelphia
279,5453,74,779,2023-08-02 19:08:27.495311,2023-08-03 13:35:57.496112,2023-08-03 13:50:32.172980,1d641c22b3f6e70f,Los Angeles
280,1559,480,609,2023-10-30 12:14:48.805609,2023-10-30 16:39:38.147089,2023-10-30 16:48:59.291849,0ba9c1e383de18fa,Chicago
281,5554,230,737,2023-08-23 12:31:28.706059,2023-08-23 20:53:25.228838,2023-08-23 21:19:56.115697,ae6acf96751b5b20,New York
282,7737,1,445,2023-04-01 13:06:18.570918,2023-04-01 21:16:45.551309,2023-04-01 21:44:53.169590,2ca87227bfd7944a,Boston
283,5116,259,483,2023-06-12 05:56:30.097250,,,0aead2afc69ea3d3,Boston
284,6155,115,419,2023-09-03 09:05:07.500830,2023-09-03 15:19:31.181608,2023-09-03 15:34:20.220716,6f09c1dd223a509c,Houston
285,6542,344,727,2023-05-14 05:13:56.229584,2023-05-14 17:42:02.172239,2023-05-14 17:57:49.843898,9f2882f7e45c1ed6,Dallas-Ft. Worth
286,7018,159,401,2023-02-28 22:34:17.703578,2023-03-01 10:33:53.201698,2023-03-01 10:58:06.539462,b9c6c5c5821c9b83,San Francisco
287,4699,246,122,2023-12-03 01:41:00.641065,2023-12-03 22:36:10.609150,2023-12-03 22:53:04.559584,c31752a5f82fec1e,Philadelphia
288,4788,215,37,2023-01-17 21:47:52.941665,2023-01-17 23:39:13.469183,2023-01-18 00:03:21.775660,c632e5bc2788e9f5,Dallas-Ft. Worth
289,1639,312,291,2023-07-15 14:44:19.451629,2023-07-16 13:06:46.576268,2023-07-16 13:28:47.221691,20dbe2483b5f0390,Dallas-Ft. Worth
290,249,488,27,2023-03-07 07:32:37.390936,2023-03-08 04:51:02.303715,2023-03-08 05:16:40.913361,f9acf41c843c2abe,Atlanta
291,1969,262,832,2023-08-15 07:18:52.768972,2023-08-15 10:17:44.988785,2023-08-15 10:31:44.677624,7cc002e36019ad29,San Francisco
292,5463,59,201,2023-11-29 18:43:12.753872,2023-11-30 12:39:01.365044,2023-11-30 12:49:23.306194,4c5ef69a28f015e3,New York
293,447,67,508,2023-09-19 02:14:23.849264,2023-09-19 09:41:57.473750,2023-09-19 09:47:20.579748,b217f0fe75b1c93b,Boston
294,4540,117,643,2023-09-19 04:18:41.545439,2023-09-19 23:43:58.165736,2023-09-19 23:49:32.340597,937bb9b4d88b1191,Los Angeles
295,3560,141,539,2023-10-01 23:00:56.981490,2023-10-02 08:16:53.850968,2023-10-02 08:28:03.521449,885308c9b1751614,Philadelphia
296,5483,297,412,2023-09-15 04:59:19.578749,2023-09-15 11:07:34.145737,2023-09-15 11:23:47.566743,3138bd27558396ff,Dallas-Ft. Worth
297,3363,230,675,2023-09-25 19:05:40.308846,2023-09-26 18:49:43.657701,2023-09-26 19:17:21.987507,0277522e6ca9c8c8,Boston
298,4944,177,915,2023-10-31 03:59:03.822253,2023-10-31 21:53:32.464364,2023-10-31 22:15:48.983349,92c406d91152785c,Dallas-Ft. Worth
299,2280,193,575,2023-02-22 03:04:35.564904,2023-02-22 16:16:21.955234,2023-02-22 16:39:59.200936,5039410eaf4d5eae,Los Angeles
300,5196,81,350,2023-03-03 07:11:47.111369,2023-03-03 09:41:41.379187,2023-03-03 09:51:15.957229,080017e7a99ffc1e,Washington DC
301,5027,450,976,2023-11-09 15:41:51.030827,2023-11-10 03:03:32.817544,2023-11-10 03:12:49.609187,b590004a1c44b6fc,San Francisco
302,280,110,963,2023-03-30 18:14:35.276526,2023-03-31 01:27:39.471830,2023-03-31 01:56:42.076942,a62c4e7a65b4a084,San Francisco
303,4960,18,301,2023-01-12 21:48:31.177702,2023-01-13 02:39:16.444293,2023-01-13 02:48:49.305028,4e9c4b4d8ced38ea,Los Angeles
304,8026,438,622,2023-11-12 19:26:08.187747,2023-11-12 21:47:03.886091,2023-11-12 22:00:29.802072,b5949306d25032a8,Washington DC
305,3881,36,899,2023-05-14 19:00:32.636100,2023-05-15 16:43:22.208787,2023-05-15 17:01:32.155637,03e8968810f5f478,Atlanta
306,5048,331,989,2023-06-21 11:05:00.240238,2023-06-22 00:47:58.122350,2023-06-22 01:11:27.856338,9d2e84530208d412,Philadelphia
307,3954,89,308,2023-01-30 06:52:24.761631,2023-01-30 13:13:33.987383,2023-01-30 13:32:16.863486,c95ce775690778fa,Washington DC
308,1321,232,790,2023-02-07 09:39:41.418644,2023-02-07 14:19:56.869622,2023-02-07 14:32:46.066145,e26c081a97a884c8,San Francisco
309,7337,280,59,2023-02-22 22:36:28.028156,2023-02-23 01:50:37.073590,2023-02-23 02:02:16.489892,1cb98b232b3267e3,Boston
310,794,313,510,2023-05-26 00:55:34.350941,2023-05-26 22:36:52.815957,2023-05-26 22:44:29.416039,7afa0efd12e8cf74,Houston
311,2044,193,285,2023-06-24 07:07:46.453649,2023-06-25 06:31:35.250173,2023-06-25 06:37:17.746827,b3a8edab7c48f464,New York
312,5462,299,569,2023-11-12 18:33:41.042338,2023-11-13 16:41:15.058375,2023-11-13 16:59:06.333029,6f36b2b588e68e55,Boston
313,6172,44,448,2023-04-11 23:07:58.782403,2023-04-12 20:43:13.843111,2023-04-12 20:51:18.214024,ff49eea830ff39ca,Philadelphia
314,2091,145,398,2023-06-21 00:45:01.947194,2023-06-21 14:12:25.927796,2023-06-21 14:36:53.784228,01c4187e355d541f,Dallas-Ft. Worth
315,6462,5,861,2023-12-07 20:51:34.397117,2023-12-08 14:17:42.047729,2023-12-08 14:36:30.528356,af760a507bdf0f7d,Houston
316,8810,110,1,2023-10-31 20:47:58.749313,2023-10-31 22:50:48.720705,2023-10-31 23:08:50.271403,c2b8795ce3ad71cf,San Francisco
317,4916,336,784,2023-12-30 18:58:26.095477,2023-12-31 05:14:39.826577,2023-12-31 05:33:05.824243,161c25e106ff8113,San Francisco
318,8747,249,128,2023-07-12 23:27:15.368221,2023-07-13 06:04:21.392268,2023-07-13 06:34:16.596970,a70bb9634e31737c,San Francisco
319,2764,376,119,2023-01-14 00:17:50.708190,2023-01-14 13:32:25.597721,2023-01-14 13:57:27.267807,5b491555d9129309,Philadelphia
320,3,448,98,2023-10-06 23:59:13.312540,2023-10-07 16:13:44.669574,2023-10-07 16:20:21.938658,bfc371d377dd26d1,Washington DC
321,1842,340,726,2023-02-25 03:31:30.122056,2023-02-25 22:10:45.853581,2023-02-25 22:26:23.823573,42800260d0f120be,Dallas-Ft. Worth
322,8774,293,857,2023-06-11 04:27:49.302563,2023-06-11 21:19:20.465851,2023-06-11 21:46:20.558545,f93418132e01b2f0,New York
323,5698,27,212,2023-12-01 02:43:49.036184,2023-12-01 05:40:49.506046,2023-12-01 05:45:50.184469,c733e7dcbeea7a33,Washington DC
324,7810,333,347,2023-08-17 22:03:24.590542,2023-08-18 01:25:58.224576,2023-08-18 01:41:27.476193,0555fa2fc713eb05,Houston
325,6347,234,70,2023-01-28 13:57:42.909651,2023-01-29 08:05:32.971597,2023-01-29 08:17:30.808279,b2d99144dd239f66,Dallas-Ft. Worth
326,1079,198,95,2023-05-20 20:51:22.330968,2023-05-21 17:16:51.715490,2023-05-21 17:41:32.275018,990cc63bd29bb558,Philadelphia
327,7341,497,78,2023-09-28 09:55:46.180871,2023-09-28 13:51:06.357686,2023-09-28 13:59:48.299070,193148bd571a8817,San Francisco
328,6106,379,401,2023-04-08 21:37:44.160264,2023-04-09 06:11:05.829386,2023-04-09 06:28:24.588460,036f97c788f0fbdb,Los Angeles
329,3836,413,445,2023-08-08 01:24:14.111029,2023-08-08 19:35:20.881326,2023-08-08 19:58:39.940482,4b8c2451d114b961,San Francisco
330,3507,444,140,2023-12-25 12:27:11.278860,2023-12-25 21:37:54.755523,2023-12-25 21:44:39.200330,215555040e97ee89,Atlanta
331,1494,307,818,2023-09-20 07:10:42.474730,2023-09-21 04:43:54.975865,2023-09-21 04:58:27.549663,2d0870e61396604c,Boston
332,7232,66,324,2023-02-23 22:16:16.773335,2023-02-24 10:05:34.497541,2023-02-24 10:34:30.425827,aadfe1fd0b40b196,Washington DC
333,2237,76,220,2023-03-03 01:02:29.480260,2023-03-03 17:54:27.062280,2023-03-03 18:19:14.356363,2bfd301441b1b02b,Los Angeles
334,6671,356,957,2023-11-18 04:30:04.730786,2023-11-19 03:41:55.140694,2023-11-19 03:48:14.060637,cd3700a487813702,Los Angeles
335,1452,348,714,2023-08-27 15:18:00.050880,2023-08-28 11:06:18.014486,2023-08-28 11:19:24.510366,97146d67927195e9,Boston
336,7858,58,802,2023-06-06 10:25:10.674944,2023-06-06 17:04:18.832984,2023-06-06 17:33:08.323438,4e049fbdec86bb81,Washington DC
337,6013,409,4,2023-03-30 02:59:39.907285,2023-03-30 23:13:38.659700,2023-03-30 23:25:16.620344,b1faf99d73db33ae,New York
338,4879,289,383,2023-06-24 12:37:48.065627,2023-06-24 23:30:01.861171,2023-06-24 23:51:43.322905,0c2f66114bf173a5,Boston
339,666,45,758,2023-11-03 18:20:26.867806,2023-11-03 22:42:03.465867,2023-11-03 23:02:07.708153,d61bd511c721d4bc,Houston
340,1741,40,47,2023-01-19 20:51:48.461526,2023-01-20 07:43:35.194982,2023-01-20 08:06:09.030816,f96ca564ba0fa1aa,Atlanta
341,337,265,220,2023-03-13 21:36:39.070566,,,3dd1f2fef6c37eaf,Houston
342,3515,130,227,2023-12-10 20:57:23.548453,2023-12-10 22:13:46.592759,2023-12-10 22:40:23.456062,57cb3e034f0d26fa,New York
343,2315,108,590,2023-06-06 17:27:30.485550,,,ff6a628b23c40cae,New York
344,5069,168,73,2023-07-08 09:04:22.889999,2023-07-08 22:24:22.744212,2023-07-08 22:39:07.524436,0bc39400ed972c95,Houston
345,7189,346,92,2023-04-20 05:28:13.367240,2023-04-20 12:35:00.752365,2023-04-20 12:57:44.176802,92c19d955d64dff0,Boston
346,1181,209,597,2023-06-09 06:57:19.827270,2023-06-10 02:50:27.339305,2023-06-10 02:59:09.334304,8277f741bcf5e56c,Boston
347,3600,128,879,2023-09-20 00:11:43.497920,,,211f1e4e68c04bea,Washington DC
348,7210,35,574,2023-07-07 12:53:12.137120,2023-07-08 06:16:26.153277,2023-07-08 06:38:38.037030,7b666ca41d26913f,Los Angeles
349,8456,52,902,2023-12-30 09:18:56.442887,2023-12-31 07:24:26.991399,2023-12-31 07:45:44.095289,0ceabaf58e11e7de,Dallas-Ft. Worth
350,323,459,555,2023-09-26 09:00:41.725030,2023-09-27 04:36:06.738265,2023-09-27 04:42:16.173795,b9add8b750703b04,Philadelphia
351,851,284,425,2023-08-21 18:08:13.465008,2023-08-22 02:18:48.456797,2023-08-22 02:37:27.789351,0b29bed2bdd3c64b,Boston
352,370,94,771,2023-10-19 20:18:05.737365,2023-10-20 11:54:31.419032,2023-10-20 12:08:48.420918,b92065041872b065,Dallas-Ft. Worth
353,5493,210,389,2023-06-29 08:24:10.164882,2023-06-29 11:36:48.973805,2023-06-29 11:41:51.915168,f7ad9e1dcba970a7,New York
354,3798,107,619,2023-03-12 18:04:12.192004,2023-03-13 07:16:03.863436,2023-03-13 07:39:46.455492,598ef52d4d6c28f8,Chicago
355,8253,275,562,2023-10-31 08:06:41.731029,2023-11-01 04:21:22.044514,2023-11-01 04:39:33.899367,32bc1bfa5aaa2f69,Washington DC
356,3782,163,1,2023-02-04 04:30:45.719374,2023-02-04 11:52:24.187150,2023-02-04 12:05:05.519327,0bfb133cfe4654f3,Houston
357,994,169,118,2023-05-14 12:07:53.355025,,,9b8257cb2d75aa78,New York
358,3203,90,225,2023-05-11 06:13:34.255311,2023-05-12 03:11:51.324434,2023-05-12 03:41:03.626304,dc9e53f18d2c8381,Philadelphia
359,3610,338,614,2023-08-25 20:04:36.466178,2023-08-26 10:03:41.471824,2023-08-26 10:22:51.882833,9467b3817d0bcd43,Chicago
360,5117,244,843,2023-12-29 11:10:02.001543,2023-12-29 13:22:42.522903,2023-12-29 13:35:34.183004,6837494c07ba61ad,Houston
361,3485,359,8,2023-01-05 17:44:57.419548,2023-01-06 02:37:29.234855,2023-01-06 02:44:58.168398,b87f68321e668549,San Francisco
362,6426,137,863,2023-05-19 17:59:24.072464,2023-05-20 12:17:12.362351,2023-05-20 12:39:15.925224,cbf03d05048a34b0,Houston
363,4582,356,657,2023-04-17 05:31:45.786460,2023-04-17 09:09:41.509086,2023-04-17 09:23:51.941656,e77ce5a891a52dd4,Houston
364,8340,440,588,2023-11-17 00:53:16.086513,2023-11-17 08:44:53.509275,2023-11-17 09:00:42.683351,03b828b670170ab5,Dallas-Ft. Worth
365,2024,449,664,2023-01-18 15:08:32.287702,2023-01-19 10:00:33.718590,2023-01-19 10:08:53.600772,f657342705d32f04,Los Angeles
366,7528,357,226,2023-06-20 05:27:43.468439,2023-06-20 21:25:13.205295,2023-06-20 21:49:40.436282,0fc41ac14c7a82d6,Boston
367,2534,434,799,2023-12-31 14:01:39.058089,2023-12-31 18:00:19.344946,2023-12-31 18:05:31.408552,ef306a3307f27cb8,Washington DC
